"","var1","var2","var3","var4"
"1",0.592981284484267,0.446427763439715,0.0585964624769986,0.366683853557333
"2",0.726481121499091,0.171443687053397,0.509899860015139,0.436607220442966
"3",0.370422003557906,0.9665342932567,0.465792429633439,0.855921937851235
"4",0.514923830050975,0.310666429810226,0.469359093811363,0.627995573682711
"5",0.377663215855137,0.614466395694762,0.359745372086763,0.793775643222034
"6",0.418337325798348,0.431060787057504,0.713410353055224,0.725164833245799
"7",0.0106578450649977,0.285527091473341,0.11631548171863,0.585044720908627
"8",0.532295242184773,0.342151347082108,0.783992620650679,0.0327716474421322
"9",0.432160616386682,0.386627627536654,0.64214071049355,0.332994680386037
"10",0.0936815198510885,0.967527478933334,0.80510091339238,0.996716661378741
"11",0.555779913673177,0.322026727488264,0.641197858378291,0.548273369902745
"12",0.59022848890163,0.653229454765096,0.328491645399481,0.57583293877542
"13",0.0671411433722824,0.283303499687463,0.635690954513848,0.456315206596628
"14",0.0475478533189744,0.787427919218317,0.928519157925621,0.0965785654261708
"15",0.156202515820041,0.595920635154471,0.575242204358801,0.805540175177157
