"","var1","var2","var3","var4"
"1",0.391907684737816,0.27800748241134,0.144558645784855,0.901952092768624
"2",0.126016790978611,0.539228602312505,0.530405261320993,0.36623761896044
"3",0.344613083871081,0.55567058455199,0.959236324531958,0.90640959655866
"4",0.795496132224798,0.78703603008762,0.929626254364848,0.905179219786078
"5",0.196015505352989,0.197792863938957,0.355984139023349,0.559814535314217
"6",0.484716081991792,0.648101984756067,0.402522428194061,0.15429245820269
"7",0.981016895733774,0.422505429247394,0.779387120855972,0.613666234537959
"8",0.0942655357066542,0.677521145902574,0.431841285666451,0.701328509720042
"9",0.852754684630781,0.850266682682559,0.197711108950898,0.795153445098549
"10",0.913818998960778,0.691061981488019,0.698390856850892,0.564397594425827
"11",0.589385104598477,0.329623270081356,0.974264880875126,0.774710708064958
"12",0.959720953367651,0.0884729374665767,0.12396748107858,0.0657402044162154
"13",0.182720602024347,0.323182626627386,0.381503308657557,0.143463558517396
"14",0.194748163921759,0.297168494435027,0.889567954000086,0.0108102972153574
"15",0.956247598165646,0.355061918031424,0.498685281025246,0.223982589319348
