"","var1","var2","var3","var4"
"1",0.0468612830154598,0.916710035409778,0.724877694156021,0.421703864820302
"2",0.963191069895402,0.304634318687022,0.242082039359957,0.800668727839366
"3",0.566571356263012,0.335935934213921,0.797136855311692,0.887331072473899
"4",0.655921174678952,0.686993665527552,0.842338012065738,0.717459859559312
"5",0.496591006405652,0.360311315394938,0.768837262410671,0.445732699241489
"6",0.735721229575574,0.0891815687064081,0.171186810359359,0.502735063433647
"7",0.61672404455021,0.435419488465413,0.796742820180953,0.693775466410443
"8",0.00387660856358707,0.700947814621031,0.694614317966625,0.408559814328328
"9",0.0439585170242935,0.893595583271235,0.779101925203577,0.317911158083007
"10",0.35847753752023,0.753676255466416,0.419960947474465,0.581539894221351
"11",0.147067326586694,0.990104676457122,0.966406147461385,0.175190162612125
"12",0.196128805400804,0.412357549183071,0.40689493319951,0.599070869619027
"13",0.459296282846481,0.868198544718325,0.57222825801,0.77040918986313
"14",0.905391332693398,0.70277534914203,0.403439591405913,0.0575517239049077
"15",0.752536173909903,0.413543926551938,0.845865145325661,0.284671097528189
