"","var1","var2","var3","var4"
"1",0.0979149548802525,0.759694939246401,0.474526374367997,0.548677454469725
"2",0.995633524144068,0.642207920784131,0.391107982955873,0.0647423472255468
"3",0.320552517194301,0.989632426993921,0.0663066911511123,0.571403721347451
"4",0.397726405644789,0.369746783282608,0.234698182437569,0.887691221898422
"5",0.553225250216201,0.353736943565309,0.228238193318248,0.32987847016193
"6",0.795752346981317,0.130092647857964,0.38831935916096,0.467485019937158
"7",0.902250051964074,0.70505072362721,0.295801674947143,0.262487181462348
"8",0.827932063257322,0.352969127707183,0.137570301070809,0.680190155515447
"9",0.546902907313779,0.91321834968403,0.274814514676109,0.999724593712017
"10",0.0391493942588568,0.446219021687284,0.619949094951153,0.276483312249184
"11",0.657074145274237,0.025301986373961,0.194899356458336,0.469328219303861
"12",0.905237548984587,0.755560578545555,0.485448971390724,0.487542684189975
"13",0.594412647653371,0.565066706389189,0.455873284954578,0.735004413872957
"14",0.897875821683556,0.540787336649373,0.600953161949292,0.546929731499404
"15",0.208295399323106,0.958077002782375,0.987691414076835,0.0223850081674755
