"","var1","var2","var3","var4"
"1",0.905020575039089,0.0279981633648276,0.87680772296153,0.376191267045215
"2",0.906850802712142,0.156981706153601,0.536668556509539,0.540430067572743
"3",0.190554958069697,0.579659424955025,0.754821178503335,0.674382224446163
"4",0.040912325726822,0.398589718621224,0.820139322662726,0.96880409726873
"5",0.579073465429246,0.181214897427708,0.810638409573585,0.91663769655861
"6",0.625716798007488,0.447441217489541,0.915904314490035,0.492177603999153
"7",0.679375941632316,0.537196091609076,0.172745782881975,0.924754002364352
"8",0.00278936652466655,0.199996224371716,0.905735338572413,0.140448271064088
"9",0.0357682346366346,0.00301586138084531,0.763951980974525,0.349552392261103
"10",0.596657549263909,0.608054608339444,0.751356994733214,0.568518754793331
"11",0.926295377779752,0.271564196795225,0.295348785119131,0.60231235739775
"12",0.36516202846542,0.00689687160775065,0.588666097028181,0.703001937828958
"13",0.617474219528958,0.305767125450075,0.300609380472451,0.166845265310258
"14",0.664533318486065,0.0156437885016203,0.812095762696117,0.974546589655802
"15",0.641253607580438,0.319382049608976,0.146188395796344,0.612811032449827
