"","var1","var2","var3","var4"
"1",0.376672530546784,0.970054765464738,0.924909211695194,0.399105611257255
"2",0.922019440680742,0.560476495884359,0.708711502375081,0.0670969893690199
"3",0.991877738153562,0.555312523152679,0.875579887302592,0.146873823367059
"4",0.977236018050462,0.743241362739354,0.31701748422347,0.278405659366399
"5",0.236297275405377,0.370133627438918,0.4384738241788,0.846715917810798
"6",0.107066782424226,0.171733910450712,0.0706724217161536,0.279377151280642
"7",0.0391521349083632,0.694825934944674,0.397468326613307,0.404322871007025
"8",0.728026903700083,0.142065330641344,0.735640103230253,0.131229287479073
"9",0.130234956275672,0.0809106731321663,0.681310584768653,0.885537717258558
"10",0.399952030973509,0.430123655358329,0.0354427793063223,0.688658608589321
"11",0.235903959022835,0.0811273315921426,0.598273169482127,0.888236861443147
"12",0.347160572418943,0.96940017468296,0.919286435469985,0.891140518477187
"13",0.904939956963062,0.499737042468041,0.989283218514174,0.683189251227304
"14",0.632299597607926,0.304907203651965,0.935446480987594,0.698064569151029
"15",0.674328924622387,0.910073790466413,0.634604526683688,0.734594488982111
