"","var1","var2","var3","var4"
"1",0.506588234333321,0.780796131351963,0.87510545225814,0.145518632838503
"2",0.014326561242342,0.703532528365031,0.463643266120926,0.0661225758958608
"3",0.50442382809706,0.740029663546011,0.868345383554697,0.866745912237093
"4",0.0302645694464445,0.974643147317693,0.36743701249361,0.730219254735857
"5",0.163607187801972,0.340744316577911,0.190273388754576,0.00421083206310868
"6",0.528156508458778,0.28185416944325,0.466989181237295,0.560554633382708
"7",0.311792251421139,0.437311625108123,0.620380137581378,0.889872182859108
"8",0.625035772798583,0.460996712790802,0.657120187534019,0.862260163528845
"9",0.25117164873518,0.223207036731765,0.913983607897535,0.0504505133721977
"10",0.0596011476591229,0.597910946700722,0.212658969219774,0.604563636239618
"11",0.196076026419178,0.595412285299972,0.641310970066115,0.616702354280278
"12",0.0906560414005071,0.721695556305349,0.317591097671539,0.0890450601000339
"13",0.131698760436848,0.849937414284796,0.509990237653255,0.187235091580078
"14",0.527180866571143,0.777320417808369,0.78214298794046,0.328055173857138
"15",0.375607825815678,0.699711849214509,0.0942308832891285,0.610505912452936
