"","var1","var2","var3","var4"
"1",0.74058249942027,0.520085039548576,0.109817248303443,0.579880614997819
"2",0.33640924631618,0.133148630382493,0.967053400818259,0.844949861289933
"3",0.193430599058047,0.17346106399782,0.214990543201566,0.245525215053931
"4",0.280807659728453,0.596196400467306,0.806752287549898,0.282924213912338
"5",0.99786484753713,0.997004528064281,0.0207778590265661,0.991506852675229
"6",0.534172287909314,0.519269092706963,0.224079777719453,0.940168471075594
"7",0.958553966833279,0.166749715106562,0.224707948276773,0.71905530244112
"8",0.00331286783330142,0.694592108717188,0.583926857914776,0.450285730883479
"9",0.41749038384296,0.155188951408491,0.207522271666676,0.57415395276621
"10",0.68511841353029,0.854410636238754,0.666937993839383,0.666496959282085
"11",0.4734938708134,0.693562129279599,0.145651285536587,0.178736922563985
"12",0.848244043532759,0.691195428371429,0.574346702778712,0.548976758494973
"13",0.498249940807,0.691379810450599,0.669096538098529,0.392361445119604
"14",0.191086150705814,0.104860710678622,0.66587736364454,0.857153572142124
"15",0.921428539790213,0.814128736965358,0.298766620922834,0.90916285593994
