"","var1","var2","var3","var4"
"1",0.0693609158042818,0.439334316411987,0.240883231163025,0.0950279189273715
"2",0.817775198724121,0.457607151241973,0.893264895770699,0.381151003297418
"3",0.942621732363477,0.540707547217607,0.882756386883557,0.045884121209383
"4",0.269381876336411,0.665679829893634,0.814063254510984,0.152623838977888
"5",0.169348123250529,0.112698937533423,0.633264608215541,0.774718186818063
"6",0.0338956224732101,0.21836716751568,0.941087544662878,0.394586439244449
"7",0.178785004187375,0.787836347473785,0.693911424372345,0.361513090785593
"8",0.641665365546942,0.0978530396241695,0.843702238984406,0.421090044546872
"9",0.0228777434676886,0.709830466192216,0.384644460165873,0.322011524345726
"10",0.00832482660189271,0.217823043232784,0.39112994633615,0.552160830702633
"11",0.392697197152302,0.267943592974916,0.58848182996735,0.971265458269045
"12",0.813880559289828,0.504767951788381,0.530477509833872,0.557960319099948
"13",0.37624845537357,0.188586926786229,0.97763589094393,0.574144914280623
"14",0.380812183720991,0.439429325051606,0.197649595327675,0.641348162665963
"15",0.264918377622962,0.669819295872003,0.844225987326354,0.82394898426719
