"","var1","var2","var3","var4"
"1",0.988909297855571,0.0847007129341364,0.679993461119011,0.319534913869575
"2",0.397745453286916,0.56066586705856,0.263719930313528,0.0825690927449614
"3",0.115697778761387,0.00870459992438555,0.185714261373505,0.816289079375565
"4",0.0697486787103117,0.985737090697512,0.185143221635371,0.898476220667362
"5",0.243749390589073,0.316584804095328,0.379296746570617,0.966496397741139
"6",0.792010425822809,0.63944894191809,0.847024392103776,0.573068883037195
"7",0.340062352828681,0.295223235385492,0.498076133430004,0.720079496502876
"8",0.972062500659376,0.996703693876043,0.790585573529825,0.774058624170721
"9",0.165855484548956,0.906021320261061,0.838463871972635,0.627760800532997
"10",0.459103665780276,0.988739144057035,0.456903864862397,0.722989341476932
"11",0.171748076798394,0.0656457394361496,0.7994758146815,0.386831278912723
"12",0.231477101799101,0.627038758480921,0.381943061249331,0.162790777860209
"13",0.772811945760623,0.490475040860474,0.759701231494546,0.187228283379227
"14",0.0963015416637063,0.971024412894621,0.436775602167472,0.391249474138021
"15",0.453447770094499,0.362220847513527,0.90421772073023,0.273901209700853
