"","var1","var2","var3","var4"
"1",0.507478203158826,0.428809418343008,0.535597037756816,0.161183276679367
"2",0.306768506066874,0.0519033221062273,0.0930881295353174,0.0170426501426846
"3",0.426907666493207,0.264177667442709,0.169803041499108,0.486100345151499
"4",0.693102080840617,0.398790730861947,0.899832450784743,0.102900171885267
"5",0.0851359688676894,0.836134143406525,0.422637606970966,0.801547004608437
"6",0.225436616456136,0.864721225807443,0.747746467823163,0.354328064946458
"7",0.274530522990972,0.615352416876704,0.822652579983696,0.936432539252564
"8",0.272305066231638,0.775109896436334,0.95465364633128,0.245866392273456
"9",0.615829307818785,0.355568691389635,0.685444509377703,0.473141461377963
"10",0.429671525489539,0.405849972041324,0.500503229675815,0.191560871200636
"11",0.651655666995794,0.706646913895383,0.275483862496912,0.583221969893202
"12",0.567737752571702,0.838287665275857,0.228903944836929,0.459473189897835
"13",0.113508982118219,0.239589131204411,0.0144339059479535,0.467434047954157
"14",0.595925305271521,0.770771533250809,0.728964562527835,0.399832555558532
"15",0.358049975009635,0.355897744419053,0.249880471732467,0.505285596242175
