"","var1","var2","var3","var4"
"1",0.304276835406199,0.0822695977985859,0.178224225528538,0.188769376138225
"2",0.474738908465952,0.420794771518558,0.258298496948555,0.146944523090497
"3",0.993525771889836,0.174912661779672,0.805535813327879,0.411861124215648
"4",0.52065386204049,0.618125641020015,0.164836287265643,0.293468322837725
"5",0.843231032369658,0.371555577265099,0.977408259175718,0.261491737095639
"6",0.723314548609778,0.222461252938956,0.0357247716747224,0.710943973623216
"7",0.615168056217954,0.360352846328169,0.825505221495405,0.691110806539655
"8",0.739171321270987,0.532661496894434,0.0411458793096244,0.599803194170818
"9",0.41723998519592,0.796469530789182,0.0530758206732571,0.379480134928599
"10",0.372624989366159,0.771267712814733,0.513491039630026,0.18357766373083
"11",0.968422054313123,0.922611774411052,0.282626511063427,0.641130330739543
"12",0.607408114941791,0.466519388137385,0.433567571919411,0.795141390524805
"13",0.473678398644552,0.996413280023262,0.49841497419402,0.490669145016
"14",0.858139808289707,0.213919642847031,0.0118826639372855,0.0593468945007771
"15",0.435351753840223,0.214762558462098,0.24948458163999,0.146342020947486
