"","var1","var2","var3","var4"
"1",0.602114044129848,0.841785145225003,0.498558718711138,0.429172535194084
"2",0.195043927291408,0.447443719021976,0.25674268649891,0.330278643872589
"3",0.966458732029423,0.964666954241693,0.491669425740838,0.752832541009411
"4",0.650905529269949,0.141187072964385,0.117475899867713,0.843898076098412
"5",0.367071893531829,0.776712512830272,0.512806240003556,0.0108723994344473
"6",0.988859211327508,0.803727399324998,0.657878328580409,0.666700071422383
"7",0.815193412825465,0.793345952406526,0.121549059869722,0.714119947282597
"8",0.253968368750066,0.357563118217513,0.515934868017212,0.768503795843571
"9",0.687230846611783,0.0580010619014502,0.301681087119505,0.941900081466883
"10",0.831429020501673,0.565746143227443,0.760327789466828,0.248038618126884
"11",0.104669364402071,0.659006921341643,0.915261876070872,0.910737138241529
"12",0.646150910062715,0.106973541900516,0.457430641865358,0.627862090244889
"13",0.509090392151847,0.148383858846501,0.921073934063315,0.776130318641663
"14",0.706628567539155,0.927757025696337,0.259118803078309,0.817804435500875
"15",0.862313656602055,0.476369701093063,0.343778073787689,0.273525304393843
