"","var1","var2","var3","var4"
"1",0.585800305008888,0.455102417618036,0.567112212534994,0.0842913051601499
"2",0.00894579570740461,0.971055655973032,0.2389488783665,0.901171715464443
"3",0.293739611981437,0.583987979684025,0.877995934104547,0.891611465718597
"4",0.277374957920983,0.96220462443307,0.654522017110139,0.723374933004379
"5",0.813574214931577,0.76170240319334,0.482370894635096,0.564809889299795
"6",0.260427771368995,0.714508535340428,0.971029797103256,0.388609998160973
"7",0.724405892658979,0.996612856863067,0.460025910520926,0.7459288504906
"8",0.906092151300982,0.506270894315094,0.62205648701638,0.895420984365046
"9",0.949040221050382,0.48994323820807,0.388418034650385,0.80907674995251
"10",0.073144469410181,0.649161368608475,0.00659272680059075,0.818546326132491
"11",0.754675026983023,0.83080641226843,0.938319087261334,0.421199968550354
"12",0.28600062080659,0.48199900239706,0.242171092424542,0.176696498412639
"13",0.100053521571681,0.841746223624796,0.565594530198723,0.173786558909342
"14",0.95406877505593,0.513701735064387,0.180899103172123,0.892545744543895
"15",0.415607118513435,0.529777535470203,0.904499290045351,0.743334062164649
