"","var1","var2","var3","var4"
"1",0.18488225992769,0.853548452956602,0.0104145254008472,0.794863823568448
"2",0.702374035958201,0.976398489437997,0.164642242016271,0.974687897600234
"3",0.573326334822923,0.225825461093336,0.810192144475877,0.349088410614058
"4",0.168051920365542,0.444809229113162,0.868861036840826,0.501969880890101
"5",0.943839338840917,0.0749794247094542,0.514281762996688,0.810397262685001
"6",0.943474958650768,0.661898758495227,0.627196286572143,0.00710903806611896
"7",0.129158976720646,0.387549542589113,0.844429003074765,0.0146939109545201
"8",0.833448815625161,0.836889176862314,0.284870574250817,0.683403422823176
"9",0.468018515501171,0.150501440744847,0.667225647717714,0.929720221785828
"10",0.54998374171555,0.34727224893868,0.150469752028584,0.27540119853802
"11",0.55267406697385,0.488773231394589,0.981727862264961,0.811859695473686
"12",0.23889475944452,0.149246862856671,0.297010735142976,0.785878912778571
"13",0.760513313114643,0.357062590075657,0.115084075368941,0.988902155542746
"14",0.180820100707933,0.962644048267975,0.163200871786103,0.613952909596264
"15",0.405282181221992,0.132372003281489,0.944041808135808,0.710185730131343
