"","var1","var2","var3","var4"
"1",0.822896314784884,0.118980998639017,0.887173473834991,0.48980210069567
"2",0.710199575405568,0.525441377889365,0.493568657664582,0.249148966744542
"3",0.965834765927866,0.0412676406558603,0.177600342780352,0.131207630503923
"4",0.078610778786242,0.938889103708789,0.201786121819168,0.678786200005561
"5",0.0536370745394379,0.0671685424167663,0.248876663856208,0.728976010577753
"6",0.574978216551244,0.0297333502676338,0.729382288176566,0.0255690701305866
"7",0.387780030025169,0.131288226228207,0.908596085617319,0.268032033229247
"8",0.51038836594671,0.81896485760808,0.50000699236989,0.145576641662046
"9",0.366147971944883,0.896678677527234,0.678169986000285,0.789936115033925
"10",0.217930832412094,0.0958688328973949,0.453243689378724,0.453109281370416
"11",0.642883177148178,0.695503412280232,0.0964202750474215,0.450945483520627
"12",0.752815006533638,0.516780009493232,0.0499554080888629,0.397616596892476
"13",0.0922475878614932,0.44331254134886,0.866175148636103,0.0529788609128445
"14",0.307308009127155,0.216129878303036,0.0268705452326685,0.0402113215532154
"15",0.992080235155299,0.321375719504431,0.220016689505428,0.247450654627755
