"","var1","var2","var3","var4"
"1",0.466295241378248,0.927812252193689,0.208097996888682,0.263572050025687
"2",0.207823317032307,0.00130172143690288,0.623149050399661,0.508770293323323
"3",0.799657957628369,0.264458863530308,0.93458706070669,0.176506428048015
"4",0.651871317764744,0.276532246964052,0.18292919639498,0.959312873426825
"5",0.321509178960696,0.521107041742653,0.392961387755349,0.104455032385886
"6",0.718927504029125,0.223688923520967,0.342999592190608,0.134109322912991
"7",0.290873386897147,0.407924751052633,0.940413464792073,0.0671308587770909
"8",0.932269813260064,0.61487574945204,0.948384063551202,0.144460984971374
"9",0.769146954407915,0.21497376030311,0.406192688271403,0.345207897014916
"10",0.644491136772558,0.663267976371571,0.743738999124616,0.974481071811169
"11",0.457044888520613,0.977502698078752,0.900275485822931,0.280831134645268
"12",0.0893010105937719,0.0977482709567994,0.288716116920114,0.726648105308414
"13",0.432391373440623,0.611932659056038,0.496214238926768,0.35561981331557
"14",0.544962115585804,0.527618649648502,0.875936153111979,0.0216601022984833
"15",0.138224346097559,0.817365611670539,0.344547775108367,0.86173898470588
