"","var1","var2","var3","var4"
"1",0.606268297648057,0.255893525900319,0.521773493150249,0.826704839477316
"2",0.93764197290875,0.517895726021379,0.126169137191027,0.117385520832613
"3",0.264352067606524,0.67784993047826,0.956151891965419,0.422408899990842
"4",0.380093919346109,0.147227819310501,0.760002784896642,0.575494625372812
"5",0.807483389042318,0.700526044936851,0.136895708739758,0.985995413735509
"6",0.978075725259259,0.957992534851655,0.930865071713924,0.121053634909913
"7",0.957933716475964,0.828625058988109,0.386182860704139,0.332965571200475
"8",0.762731856433675,0.119278803002089,0.0592230462934822,0.484811321366578
"9",0.509648534934968,0.240340991178527,0.986357388785109,0.823713784571737
"10",0.0644767952617258,0.743188487831503,0.766906925244257,0.990718791494146
"11",0.643572765169665,0.315797621617094,0.69803210766986,0.898702976759523
"12",0.915908884257078,0.356225434923545,0.723329063737765,0.918254539137706
"13",0.0952325807884336,0.914359879679978,0.0800228361040354,0.443084089783952
"14",0.295372802997008,0.274401541100815,0.9386823666282,0.287626383127645
"15",0.76993169891648,0.433338072383776,0.978040572721511,0.214615171775222
