"","var1","var2","var3","var4"
"1",0.877521388698369,0.452099627349526,0.330900538479909,0.435673689236864
"2",0.768533208640292,0.322147279744968,0.447822332382202,0.644274049205706
"3",0.278963138349354,0.109071407467127,0.834120665676892,0.748955446993932
"4",0.529163692612201,0.289262361824512,0.18597654486075,0.404364385874942
"5",0.962907031178474,0.819456485565752,0.511257709003985,0.657915460178629
"6",0.980354584986344,0.49196770018898,0.474987397203222,0.0705018900334835
"7",0.0913325883448124,0.0302564888261259,0.465819778619334,0.484438388142735
"8",0.0707494784146547,0.440231532091275,0.90999474725686,0.275534324115142
"9",0.327593952184543,0.0772851018700749,0.651441227179021,0.952878217212856
"10",0.370074542239308,0.264960458036512,0.257842274848372,0.125752791529521
"11",0.715527557302266,0.069590674014762,0.593550332589075,0.51058358955197
"12",0.757796354126185,0.907119023380801,0.038198369089514,0.00666859652847052
"13",0.00192793854512274,0.992276785196736,0.442576427944005,0.4603946225252
"14",0.742802090244368,0.0640859408304095,0.466793342260644,0.269770059036091
"15",0.192418547347188,0.67510911799036,0.764923366485164,0.0222528043668717
